Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2013-04-01,WIPRO,EQ,437.15,437.3,441.75,428.1,431.1,431.0,433.55,875529,37958346320000.0,18537,468756,0.5354
2013-04-02,WIPRO,EQ,431.0,431.0,451.2,427.7,449.5,449.65,443.21,1903267,84354802905000.0,35258,1146313,0.6023
2013-04-03,WIPRO,EQ,449.65,447.1,454.7,446.0,448.0,448.6,450.45,1961744,88367714195000.0,37926,1129790,0.5759000000000001
2013-04-04,WIPRO,EQ,448.6,447.0,451.75,441.5,444.0,445.1,446.01,1632050,72791091085000.0,37120,900422,0.5517000000000001
2013-04-05,WIPRO,EQ,445.1,441.5,463.0,438.75,454.3,454.6,450.71,1807534,81466716225000.0,36121,823718,0.4557
2013-04-08,WIPRO,EQ,454.6,451.5,456.0,429.55,450.8,448.8,444.41,6135656,272673127394999.97,61789,2835908,0.4622
2013-04-09,WIPRO,EQ,448.8,407.0,418.0,390.25,393.6,393.7,401.39,7085821,284420200580000.0,109583,1624444,0.2293
2013-04-10,WIPRO,EQ,393.7,395.1,404.8,395.1,402.15,402.25,401.49,2437937,97879900155000.0,46671,901857,0.3699
2013-04-11,WIPRO,EQ,402.25,407.4,408.0,399.0,402.05,402.95,403.76,1280567,51704743860000.0,33932,488540,0.3815
2013-04-12,WIPRO,EQ,402.95,389.9,390.0,379.05,383.0,383.8,382.21,3876325,148156812990000.0,52090,2381642,0.6144
2013-04-15,WIPRO,EQ,383.8,383.9,392.65,376.3,378.0,379.1,381.21,1576580,60101517420000.01,23082,845006,0.536
2013-04-16,WIPRO,EQ,379.1,378.5,383.1,376.7,382.0,381.35,380.46,687009,26137960975000.0,24868,310238,0.4516
2013-04-17,WIPRO,EQ,381.35,385.0,385.45,371.2,371.5,374.55,376.86,1136496,42830033680000.0,28920,586104,0.5157
2013-04-18,WIPRO,EQ,374.55,373.25,377.9,362.3,367.65,369.05,367.0,2546372,93452227185000.0,44189,1479781,0.5811000000000001
2013-04-22,WIPRO,EQ,369.05,346.3,348.0,327.5,340.6,339.4,336.45,8949583,301106568000000.0,137984,2907769,0.3249
2013-04-23,WIPRO,EQ,339.4,342.25,347.9,340.1,341.7,342.75,342.85,1735308,59495466370000.01,36459,517865,0.2984
2013-04-25,WIPRO,EQ,342.75,343.0,344.95,332.7,336.2,335.5,336.2,2424253,81503194375000.0,51146,1495352,0.6168
2013-04-26,WIPRO,EQ,335.5,336.2,339.0,327.75,329.35,330.2,332.69,1479955,49236933390000.0,35690,811318,0.5482
2013-04-29,WIPRO,EQ,330.2,331.0,342.9,327.2,342.7,342.0,337.37,1729385,58343913740000.0,36135,950575,0.5497
2013-04-30,WIPRO,EQ,342.0,344.15,350.0,339.25,349.0,348.35,344.72,1534689,52904549845000.0,31800,924639,0.6025
2013-05-02,WIPRO,EQ,348.35,348.0,355.5,343.45,351.9,352.25,351.91,1547811,54469070029999.99,37039,937873,0.6059
2013-05-03,WIPRO,EQ,352.25,350.65,357.85,349.2,355.2,355.25,353.86,1272125,45015494600000.0,27864,743084,0.5841
2013-05-06,WIPRO,EQ,355.25,356.9,361.45,353.7,357.0,357.35,358.26,1148196,41134794135000.0,25198,722057,0.6289
2013-05-07,WIPRO,EQ,357.35,358.0,360.0,349.05,351.0,350.8,351.7,2339804,82290881500000.0,30159,1874470,0.8011
2013-05-08,WIPRO,EQ,350.8,352.0,354.4,347.25,351.0,351.05,350.5,1050894,36833820040000.0,21651,634458,0.6037
2013-05-09,WIPRO,EQ,351.05,352.4,357.0,352.0,355.0,354.8,354.43,1261781,44721540480000.0,20322,826259,0.6548
2013-05-10,WIPRO,EQ,354.8,356.55,357.15,352.6,355.0,355.0,355.28,1506921,53537881875000.0,14065,1195467,0.7933
